Year,County,0BR,1BR,2BR,3BR,4BR
2011,Haines Borough,668,824,1029,1445,1627
2011,Hoonah-Angoon Census,Area,793,902,1143,1413
2011,Juneau City,and,Borough,809,991,1247
2011,Kenai Peninsula,Borough,598,684,832,1140
2011,Ketchikan Gateway,Borough,713,910,1094,1594
2011,Kodiak Island,Borough,765,895,1178,1693
2011,Lake and,Peninsula,Borough,793,902,1143
2011,Matanuska-Susitna Borough,Metro,663,772,985,1401
2011,Nome Census,Area,795,1022,1173,1416
2011,North Slope,Borough,818,957,1257,1503
2011,Northwest Arctic,Borough,793,902,1143,1413
2011,Petersburg Census,Area,793,902,1143,1413
2011,Prince of,Wales-Hyder,Census,Area,793,902
2011,Sitka City,and,Borough,759,875,1044
2011,Skagway Municipality,793,902,1143,1413,1456
2011,Southeast Fairbanks,Census,Area,668,824,1029
2011,Valdez-Cordova Census,Area,668,824,1029,1445
2011,Wade Hampton,Census,Area,793,902,1143
2011,Wrangell City,and,Borough,793,902,1143
2011,Yakutat City,and,Borough,793,902,1143
2011,Yukon-Koyukuk Census,Area,793,902,1143,1413
2012,Aleutians East,Borough,405,461,584,722
2012,Aleutians West,Census,Area,992,1127,1429
2012,Anchorage Municipality,Metro,706,803,1007,1450
2012,Bethel Census,Area,892,1117,1356,1622
2012,Bristol Bay,Borough,672,765,969,1198
2012,Denali Borough,683,843,1053,1478,1665
2012,Dillingham Census,Area,661,752,953,1178
2012,Fairbanks North,Star,Borough,Metro,653,785
2012,Haines Borough,461,570,711,998,1124
2012,Hoonah-Angoon Census,Area,644,732,928,1147
2012,Juneau City,and,Borough,744,912,1147
2012,Kenai Peninsula,Borough,560,640,779,1067
2012,Ketchikan Gateway,Borough,586,748,899,1310
2012,Kodiak Island,Borough,630,738,971,1395
2012,Lake and,Peninsula,Borough,473,538,682
2012,Matanuska-Susitna Borough,Metro,611,712,908,1291
2012,Nome Census,Area,831,1068,1226,1480
2012,North Slope,Borough,652,762,1001,1197
2012,Northwest Arctic,Borough,712,810,1026,1268
2012,Petersburg Census,Area,734,834,1057,1306
2012,Prince of,Wales-Hyder,Census,Area,552,627
2012,Sitka City,and,Borough,733,845,1008
2012,Skagway Municipality,702,798,1011,1250,1288
2012,Southeast Fairbanks,Census,Area,564,696,869
2012,Valdez-Cordova Census,Area,503,621,775,1088
2012,Wade Hampton,Census,Area,476,541,686
2012,Wrangell City,and,Borough,520,591,749
2012,Yakutat City,and,Borough,640,727,922
2012,Yukon-Koyukuk Census,Area,487,554,702,868
2013,Aleutians East,Borough,632,742,880,1096
2013,Aleutians West,Census,Area,941,1169,1581
2013,Anchorage Municipality,Metro,745,862,1104,1627
2013,Bethel Census,Area,984,1126,1524,1898
2013,Bristol Bay,Borough,776,799,1081,1454
2013,Denali Borough,595,698,828,1220,1224
2013,Dillingham Census,Area,780,916,1086,1353
2013,Fairbanks North,Star,Borough,Metro,695,864
2013,Haines Borough,644,727,897,1322,1326
2013,Hoonah-Angoon Census,Area,599,616,834,1039
2013,Juneau City,and,Borough,808,980,1326
2013,Kenai Peninsula,Borough,672,712,892,1118
2013,Ketchikan Gateway,Borough,656,847,1102,1624
2013,Kodiak Island,Borough,739,871,1089,1605
2013,Lake and,Peninsula,Borough,493,579,686
2013,Matanuska-Susitna Borough,Metro,663,767,1015,1496
2013,Nome Census,Area,879,1092,1478,1841
2013,North Slope,Borough,760,958,1136,1415
2013,Northwest Arctic,Borough,935,977,1158,1442
2013,Petersburg Census,Area,666,686,928,1156
2013,Prince of,Wales-Hyder,Census,Area,674,679
2013,Sitka City,and,Borough,861,913,1235
2013,Skagway Municipality,825,969,1149,1431,1659
2013,Southeast Fairbanks,Census,Area,727,859,1139
2013,Valdez-Cordova Census,Area,685,724,905,1274
2013,Wade Hampton,Census,Area,614,721,855
2013,Wrangell City,and,Borough,493,535,686
2013,Yakutat City,and,Borough,519,564,723
2013,Yukon-Koyukuk Census,Area,654,671,809,1008
2014,Aleutians East,Borough,512,601,713,888
2014,Aleutians West,Census,Area,854,1061,1436
2014,Anchorage Municipality,Metro,774,895,1146,1689
2014,Bethel Census,Area,765,875,1184,1475
2014,Bristol Bay,Borough,725,747,1010,1358
2014,Denali Borough,457,537,637,939,942
2014,Dillingham Census,Area,741,870,1032,1285
2014,Fairbanks North,Star,Borough,Metro,789,980
2014,Haines Borough,587,663,818,1205,1209
2014,Hoonah-Angoon Census,Area,523,539,729,908
2014,Juneau City,and,Borough,742,900,1218
2014,Kenai Peninsula,Borough,622,660,826,1035
2014,Ketchikan Gateway,Borough,574,741,965,1422
2014,Kodiak Island,Borough,694,818,1023,1507
2014,Lake and,Peninsula,Borough,510,599,710
